path,phase,file_size,sha256_before,sha256_after,unchanged
src/__pycache__/phase7_coverage_audit.cpython-313.pyc,7,16517,a19e97fe77f8994c6029d0861d09db1e554ca09f12025bc3090a81bc396c1553,a19e97fe77f8994c6029d0861d09db1e554ca09f12025bc3090a81bc396c1553,True
src/__pycache__/phase7_scoring.cpython-313.pyc,7,43421,28838592ca485f31088882ea005b7b9a89d1c11bf83dff4bed23233681ce2b84,28838592ca485f31088882ea005b7b9a89d1c11bf83dff4bed23233681ce2b84,True
src/__pycache__/phase8_analysis.cpython-313.pyc,8,50582,d798c4ee57cf210320601bc7d7dd5fe00526e95266c1c5912c1a735e88cff555,d798c4ee57cf210320601bc7d7dd5fe00526e95266c1c5912c1a735e88cff555,True
src/__pycache__/phase8_dashboard.cpython-313.pyc,8,8747,ba0bddd5b8ed9ac4810cab13dcb2ed4d414c9c4a8f16ffbbfef99bc6e75d9c3d,ba0bddd5b8ed9ac4810cab13dcb2ed4d414c9c4a8f16ffbbfef99bc6e75d9c3d,True
src/__pycache__/phase9_elementary_demand.cpython-313.pyc,9,42677,7df364b2deaaab3709d196147110d2a715e01e8a6e3b35fa53a18772f411383b,7df364b2deaaab3709d196147110d2a715e01e8a6e3b35fa53a18772f411383b,True
src/phase10_incremental_price_validation.py,10,40143,62c22bad5964e0b8a462e9a341920d1f2291ee84cc78fa71619e6804b7d06387,62c22bad5964e0b8a462e9a341920d1f2291ee84cc78fa71619e6804b7d06387,True
src/phase115_middle_migration_mechanism.py,11.5,21353,ccbd7af9b1511d1de02b27d6dfa5d7f78f585008a50b98ae4026f0f70809201f,ccbd7af9b1511d1de02b27d6dfa5d7f78f585008a50b98ae4026f0f70809201f,True
src/phase11_middle_catchment_demand.py,11,17426,64b294639c8ff02a895820842d8095ffafd91537858e840b5106c1d96bf50370,64b294639c8ff02a895820842d8095ffafd91537858e840b5106c1d96bf50370,True
src/phase125_middle_incremental.py,12.5,9357,4e918f4e587065fdddb6a8f879b17ca62bf2cbdfa409883e5f8d31013742224f,4e918f4e587065fdddb6a8f879b17ca62bf2cbdfa409883e5f8d31013742224f,True
src/phase12_elementary_first.py,12,11578,89dc28aac5d0979faac47685594c3d1f68284db3a9ae4c3fd2924453aa6312ff,89dc28aac5d0979faac47685594c3d1f68284db3a9ae4c3fd2924453aa6312ff,True
src/phase135_145_school_value.py,13.5,50744,8e3fbc165e35c254e0593b6f55a7f7354b702753426e15f9c455dec1beeee7a5,8e3fbc165e35c254e0593b6f55a7f7354b702753426e15f9c455dec1beeee7a5,True
src/phase13_school_premium.py,13,16925,a65caf391ece507ca53c182e465668a14deaf76717c49c69d4b0efd2476ce5b2,a65caf391ece507ca53c182e465668a14deaf76717c49c69d4b0efd2476ce5b2,True
src/phase146_149_stability.py,146,46679,055601d4b88fb760031b955448aa6e0e13710dcd32e42bd2020b36ba32dd9a2d,055601d4b88fb760031b955448aa6e0e13710dcd32e42bd2020b36ba32dd9a2d,True
src/phase151_local_market.py,15.1,41626,97ed9826fa66b0871483ca167bbdd269b5cd30978297435f5724155148b977b4,97ed9826fa66b0871483ca167bbdd269b5cd30978297435f5724155148b977b4,True
src/phase152_local_comparable.py,15.2,41575,eb5451983892eb1db335af7a1387c7ad59f60db1fc13de87fdae88c60af85bef,eb5451983892eb1db335af7a1387c7ad59f60db1fc13de87fdae88c60af85bef,True
src/phase7_assignment_2026.py,7,19196,4cb860c06ddfc71e6ffe767386090118e19ceec509bd83292450bb4c1fd451de,4cb860c06ddfc71e6ffe767386090118e19ceec509bd83292450bb4c1fd451de,True
src/phase7_auto_exact.py,7,5158,ccee90cbaee9c3bcc87d17e3de79c34b4ea4ea1d81cb58cc6447d80a16169517,ccee90cbaee9c3bcc87d17e3de79c34b4ea4ea1d81cb58cc6447d80a16169517,True
src/phase7_coverage_audit.py,7,12498,3b6900ae86638732f2dc4a2509e1422b8040baa8e783c75acf4bb15130353655,3b6900ae86638732f2dc4a2509e1422b8040baa8e783c75acf4bb15130353655,True
src/phase7_scoring.py,7,29724,99a20c810ca1df854155b73229131d2d162bbd9713f6d443d31c8fccc7b10578,99a20c810ca1df854155b73229131d2d162bbd9713f6d443d31c8fccc7b10578,True
src/phase8_analysis.py,8,30440,c56528b17a2e44c7dd6e9829010e05562507e7b911476ee957fe36adb519fef5,c56528b17a2e44c7dd6e9829010e05562507e7b911476ee957fe36adb519fef5,True
src/phase8_dashboard.py,8,4610,e3d4d15d0cf95014562a0fe4a8219fe380a50cffde332a076fb5fee0d56cdbe4,e3d4d15d0cf95014562a0fe4a8219fe380a50cffde332a076fb5fee0d56cdbe4,True
src/phase9_elementary_demand.py,9,23215,40bfb56a9aafdd87051e177863ee0f0f712048661a9f1725d47a002fafb940cb,40bfb56a9aafdd87051e177863ee0f0f712048661a9f1725d47a002fafb940cb,True
tests/__pycache__/test_phase11_phase115.cpython-313-pytest-9.1.1.pyc,11,28510,4d674ba7d8b92e0c03ca3ab4aa0c16f9b6acc95c27c45ad1f117793047cf04f5,4d674ba7d8b92e0c03ca3ab4aa0c16f9b6acc95c27c45ad1f117793047cf04f5,True
tests/__pycache__/test_phase12_phase13.cpython-313-pytest-9.1.1.pyc,12,42567,fd88ae4cf8d7e478790412926db4f74727ee3c3c11c5c0bc47ed8119b1e02fa1,fd88ae4cf8d7e478790412926db4f74727ee3c3c11c5c0bc47ed8119b1e02fa1,True
tests/__pycache__/test_phase135_phase145.cpython-313-pytest-9.1.1.pyc,13.5,71357,cbf5e564c510f6e6b5927f705f4f4b4d92bb26e0db42a7e498d220f7910a0e15,cbf5e564c510f6e6b5927f705f4f4b4d92bb26e0db42a7e498d220f7910a0e15,True
tests/__pycache__/test_phase146_phase149.cpython-313-pytest-9.1.1.pyc,146,65060,b6b45056028b127353f81871c74f16dc2976e38e29902b0d5da095784d67c435,b6b45056028b127353f81871c74f16dc2976e38e29902b0d5da095784d67c435,True
tests/__pycache__/test_phase151_local_market.cpython-313-pytest-9.1.1.pyc,15.1,63291,efc1759e11dc3e938f05f8ed3a23e7d46bcf27717247a91d02ba2dee8b18adfc,efc1759e11dc3e938f05f8ed3a23e7d46bcf27717247a91d02ba2dee8b18adfc,True
tests/__pycache__/test_phase151_local_market.cpython-313.pyc,15.1,20233,f7a3f59a8c6774b62ad4f10887a38308e97550b34efe67127d8d035162795348,f7a3f59a8c6774b62ad4f10887a38308e97550b34efe67127d8d035162795348,True
tests/__pycache__/test_phase152_local_comparable.cpython-313-pytest-9.1.1.pyc,15.2,70972,00b024ae228a2ea9ad4c5c26a909ae9710f1b7390f33703a8e9ff4ed3e2dfd2e,00b024ae228a2ea9ad4c5c26a909ae9710f1b7390f33703a8e9ff4ed3e2dfd2e,True
tests/__pycache__/test_phase152_local_comparable.cpython-313.pyc,15.2,19179,e79fbc93e003ab31b8d550a0d75cbaca6740e912e816e3022863273abd9f1b8c,e79fbc93e003ab31b8d550a0d75cbaca6740e912e816e3022863273abd9f1b8c,True
tests/__pycache__/test_phase7.cpython-313-pytest-9.1.1.pyc,7,68893,6d4d91112447b59bb1313da148768c76b2ea16cd79e12b665c52540200c1b490,6d4d91112447b59bb1313da148768c76b2ea16cd79e12b665c52540200c1b490,True
tests/__pycache__/test_phase7_auto_exact.cpython-313-pytest-9.1.1.pyc,7,12018,0a8770f5ffbaa23d29356b248ec0fb1946ee36634cae5eb7f8b725ad04dda6ed,0a8770f5ffbaa23d29356b248ec0fb1946ee36634cae5eb7f8b725ad04dda6ed,True
tests/__pycache__/test_phase8.cpython-313-pytest-9.1.1.pyc,8,26282,635673533314a159410751c1d5ed273da32b8d2e59d9ba4d2ba06a99f7672d44,635673533314a159410751c1d5ed273da32b8d2e59d9ba4d2ba06a99f7672d44,True
tests/__pycache__/test_phase9.cpython-313-pytest-9.1.1.pyc,9,22527,fba5db884dd3a94ffaf05cfe754f809a1adc40e3bf7bb3f66552ce357da0626b,fba5db884dd3a94ffaf05cfe754f809a1adc40e3bf7bb3f66552ce357da0626b,True
tests/__pycache__/test_phase95_phase10.cpython-313-pytest-9.1.1.pyc,10,34332,a0050523a47a2d46c446827a56a6bc7a4a6531f2976718b5523bfe4587f0ccae,a0050523a47a2d46c446827a56a6bc7a4a6531f2976718b5523bfe4587f0ccae,True
tests/test_phase11_phase115.py,11,4802,5c49c34303d616c10573d8c8a5941ec3ae830a4ecc04cdd59a2f400ba84c4065,5c49c34303d616c10573d8c8a5941ec3ae830a4ecc04cdd59a2f400ba84c4065,True
tests/test_phase12_phase13.py,12,6377,299a4f163655da38c918da1e664152c34792c1c672f40134c496b3f2f8d5d204,299a4f163655da38c918da1e664152c34792c1c672f40134c496b3f2f8d5d204,True
tests/test_phase135_phase145.py,13.5,10418,db099e3cbad9c7115c06a25c4de917791792bfcb2f8cd2e0e92c79c49902f4c1,db099e3cbad9c7115c06a25c4de917791792bfcb2f8cd2e0e92c79c49902f4c1,True
tests/test_phase146_phase149.py,146,11580,4a1c25ab7327d1092531f272a41a63acfd41c1ab88b1067eb4f4ff95e89d5a11,4a1c25ab7327d1092531f272a41a63acfd41c1ab88b1067eb4f4ff95e89d5a11,True
tests/test_phase151_local_market.py,15.1,10830,e804e8f7a1d52badfc1e0932bcc58e6565e2befec887e7d7f8f864b3d117fc3f,e804e8f7a1d52badfc1e0932bcc58e6565e2befec887e7d7f8f864b3d117fc3f,True
tests/test_phase152_local_comparable.py,15.2,8841,fda1eb7c2915125896f4827aca3cef0baa6b8b1be55143efc201b5f6c8faf8ba,fda1eb7c2915125896f4827aca3cef0baa6b8b1be55143efc201b5f6c8faf8ba,True
tests/test_phase7.py,7,10808,146407bf4171b85df8403cad85db5bf83e9220a7527c247ebcacbafd046c9909,146407bf4171b85df8403cad85db5bf83e9220a7527c247ebcacbafd046c9909,True
tests/test_phase7_auto_exact.py,7,1368,93dfba2a41f10a8818887933b31af9c680b9beafb600fc29ca25dba4deb10eda,93dfba2a41f10a8818887933b31af9c680b9beafb600fc29ca25dba4deb10eda,True
tests/test_phase8.py,8,2985,c5e6e29aaf1309d2d3317532c672684f4623b5bca10923fe4d4d13df4a408b60,c5e6e29aaf1309d2d3317532c672684f4623b5bca10923fe4d4d13df4a408b60,True
tests/test_phase9.py,9,3724,ae0a817df720dd495bdc46b04a1c7cbb3bcc719daffbc6b4e51cee0ea7690493,ae0a817df720dd495bdc46b04a1c7cbb3bcc719daffbc6b4e51cee0ea7690493,True
tests/test_phase95_phase10.py,10,3603,c8e808e1d91f1cf9db2156939cead063ac76d34857ae3f56f4200e33bad9f532,c8e808e1d91f1cf9db2156939cead063ac76d34857ae3f56f4200e33bad9f532,True
